sheet_name,row_number,primary_key,issue_summary,source_url,evidence_ref_used,confidence
Sheet3,36,35|ZLH-002|五烈士遇难,官方公开资料明确左联五烈士于1931年2月7日在上海龙华遇难；原表将日期统一写成1931-01-01，且今址门牌存在多个冲突版本。,https://www.shhk.gov.cn/slh/038001/20260302/5f983b4c-74f7-4a6a-a2b4-930dedf99970.html ; https://www.shhk.gov.cn/xwzx/002006/20210722/07f62353-471f-40d9-880e-ea82be5da936.html,,high
Sheet3,37,36|ZLH-020|五烈士遇难,官方公开资料明确左联五烈士于1931年2月7日在上海龙华遇难；原表将日期统一写成1931-01-01，且今址门牌存在多个冲突版本。,https://www.shhk.gov.cn/slh/038001/20260302/5f983b4c-74f7-4a6a-a2b4-930dedf99970.html ; https://www.shhk.gov.cn/xwzx/002006/20210722/07f62353-471f-40d9-880e-ea82be5da936.html,,high
Sheet3,38,37|ZLH-002|《光华》创刊,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,39,38|ZLH-002|茅盾上海文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,40,39|ZLH-002|茅盾上海文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,41,40|ZLH-002|茅盾良友图书活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,42,41|ZLH-003|瞿秋白上海交往活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,43,42|ZLH-021|丁玲上海交往活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,44,43|ZLH-003|瞿秋白光华书局文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,45,44|ZLH-032|徐懋庸光华书局文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,46,45|ZLH-003|瞿秋白现代书局文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,47,46|ZLH-032|徐懋庸现代书局文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,48,47|ZLH-003|瞿秋白上海文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,49,48|ZLH-032|徐懋庸上海文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,50,49|ZLH-003|瞿秋白光华书局文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,51,50|ZLH-037|楼适夷光华书局文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,52,51|ZLH-003|《文学月报》文学讨论会,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,53,52|ZLH-037|《文学月报》文学讨论会,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,54,53|ZLH-003|《前哨》文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,55,54|ZLH-037|《前哨》文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,56,55|ZLH-003|《萌芽月刊》文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,57,56|ZLH-042|《萌芽月刊》文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,58,57|ZLH-003|上海文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,59,58|ZLH-003|良友图书文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,60,59|ZLH-003|瞿秋白被捕事件,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,61,60|ZLH-003|十字街头文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,62,61|ZLH-004|夏衍上海文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,63,62|ZLH-029|聂绀弩上海文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,64,63|ZLH-004|夏衍参与创造社活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,65,64|ZLH-004|夏衍上海文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,66,65|ZLH-004|夏衍参与创造社活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,67,66|ZLH-004|夏衍上海文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,68,67|ZLH-004|夏衍在明星影片公司活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,69,68|ZLH-004|夏衍上海文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,70,69|ZLH-004|夏衍在光华书局活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,71,70|ZLH-004|夏衍在生活书店活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,72,71|ZLH-004|夏衍上海文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,73,72|ZLH-004|夏衍抗议活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,74,73|ZLH-005|五烈士遇难,官方公开资料明确左联五烈士于1931年2月7日在上海龙华遇难；原表将日期统一写成1931-01-01，且今址门牌存在多个冲突版本。,https://www.shhk.gov.cn/slh/038001/20260302/5f983b4c-74f7-4a6a-a2b4-930dedf99970.html ; https://www.shhk.gov.cn/xwzx/002006/20210722/07f62353-471f-40d9-880e-ea82be5da936.html,,high
Sheet3,75,74|ZLH-005|冯雪峰逮捕事件,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,76,75|ZLH-020|李求实逮捕事件,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,77,76|ZLH-005|冯雪峰逮捕事件,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,78,77|ZLH-020|李求实逮捕事件,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,79,78|ZLH-005|冯雪峰参与创造社活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,80,79|ZLH-005|冯雪峰上海文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,81,80|ZLH-005|冯雪峰参与创造社活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,82,81|ZLH-005|冯雪峰上海文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,83,82|ZLH-005|冯雪峰被捕事件,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,84,83|ZLH-005|冯雪峰上海文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,85,84|ZLH-005|内山书店秘密会议,公开资料可确认内山书店旧址位于四川北路2050号；原表在2040、2044-2048、2050等多个地址之间冲突，但暂未检得同等级公开来源可精确确认该次“秘密会议”的具体日期与参与人。,https://www.shhk.gov.cn/xwzx/002006/20210930/96ecb0ec-79e3-49ef-a097-a89c5a5dbc40.html ; https://www.shhk.gov.cn/xwzx/002008/002008040/20240425/3e9546e4-0e0f-409d-a0e2-91bc115f8f66.html,,medium
Sheet3,86,85|ZLH-005|内山书店秘密会议,公开资料可确认内山书店旧址位于四川北路2050号；原表在2040、2044-2048、2050等多个地址之间冲突，但暂未检得同等级公开来源可精确确认该次“秘密会议”的具体日期与参与人。,https://www.shhk.gov.cn/xwzx/002006/20210930/96ecb0ec-79e3-49ef-a097-a89c5a5dbc40.html ; https://www.shhk.gov.cn/xwzx/002008/002008040/20240425/3e9546e4-0e0f-409d-a0e2-91bc115f8f66.html,,medium
Sheet3,87,86|ZLH-005|虹口秘密会议,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,90,89|ZLH-006|潘汉年上海文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,91,90|ZLH-006|潘汉年上海文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,92,91|ZLH-006|潘汉年上海社会活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,93,92|ZLH-007|1934年上海文化界抗议活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,94,93|ZLH-015|1934年上海文化界抗议活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,95,94|ZLH-007|光华书局文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,96,95|ZLH-036|光华书局文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,97,96|ZLH-007|上海文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,98,97|ZLH-036|上海文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,99,98|ZLH-042|光华书局文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,100,99|ZLH-042|上海文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,101,100|ZLH-007|周扬上海一般活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,102,101|ZLH-007|《文学月报》文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,103,102|ZLH-007|《十字街头》文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,104,103|ZLH-007|良友图书文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,105,104|ZLH-007|良友图书文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,106,105|ZLH-007|周扬上海文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,107,106|ZLH-007|周扬被捕事件,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,108,107|ZLH-007|周扬被捕事件,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,109,108|ZLH-008|田汉复旦大学文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,110,109|ZLH-019|殷夫复旦大学文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,111,110|ZLH-008|田汉上海文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,112,111|ZLH-023|叶紫上海文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,113,112|ZLH-045|周立波复旦大学文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,114,113|ZLH-008|田汉光华书局文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,115,114|ZLH-008|田汉上海文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,116,115|ZLH-009|郑伯奇生活书店文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,117,116|ZLH-024|艾芜生活书店文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,118,117|ZLH-009|郑伯奇上海文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,119,118|ZLH-024|艾芜上海文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,120,119|ZLH-009|郑伯奇创造社文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,121,120|ZLH-009|郑伯奇上海文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,122,121|ZLH-009|创造社文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,123,122|ZLH-009|上海文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,124,123|ZLH-009|内山书店文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,125,124|ZLH-009|创造社文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,126,125|ZLH-009|内山书店文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,127,126|ZLH-010|光华书局文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,128,127|ZLH-010|上海文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,129,128|ZLH-010|复旦大学抗议活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,130,129|ZLH-010|上海抗议活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,134,133|ZLH-011|明星影片公司活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,135,134|ZLH-011|现代书局文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,136,135|ZLH-012|太阳社文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,137,136|ZLH-018|太阳社文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,138,137|ZLH-012|上海文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,139,138|ZLH-018|上海文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,140,139|ZLH-012|上海一般活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,141,140|ZLH-012|太阳社文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,142,141|ZLH-012|蒋光慈上海文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,143,142|ZLH-012|左联成立大会,公开资料表明左联成立大会于1930年3月2日在中华艺术大学借用教室召开，今址为左联会址纪念馆；原表存在公啡咖啡馆、前哨、复旦大学等冲突地点。；事件年份 1932 晚于人物卒年 1931，且事件命名属于个人活动型事件，无法高置信保留。,https://www.shhk.gov.cn/xwzx/002008/002008040/20221031/bd8cb3ee-198a-431a-adf7-781e9fc5185d.html ; https://www.shhk.gov.cn/xwzx/002003/20250303/ec139c7d-8fa3-4970-a5dd-3248468989c8.html,,high
Sheet3,144,143|ZLH-012|左联成立大会,公开资料表明左联成立大会于1930年3月2日在中华艺术大学借用教室召开，今址为左联会址纪念馆；原表存在公啡咖啡馆、前哨、复旦大学等冲突地点。；事件年份 1932 晚于人物卒年 1931，且事件命名属于个人活动型事件，无法高置信保留。,https://www.shhk.gov.cn/xwzx/002008/002008040/20221031/bd8cb3ee-198a-431a-adf7-781e9fc5185d.html ; https://www.shhk.gov.cn/xwzx/002003/20250303/ec139c7d-8fa3-4970-a5dd-3248468989c8.html,,high
Sheet3,147,146|ZLH-013|阳翰笙复旦大学被捕,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,148,147|ZLH-019|殷夫复旦大学被捕,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,149,148|ZLH-013|阳翰笙上海活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,150,149|ZLH-032|徐懋庸上海活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,151,150|ZLH-013|阳翰笙创造社文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,152,151|ZLH-013|阳翰笙上海文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,153,152|ZLH-013|阳翰笙复旦大学演讲,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,154,153|ZLH-013|阳翰笙参与创造社活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,155,154|ZLH-013|阳翰笙上海文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,156,155|ZLH-013|内山书店秘密会议,公开资料可确认内山书店旧址位于四川北路2050号；原表在2040、2044-2048、2050等多个地址之间冲突，但暂未检得同等级公开来源可精确确认该次“秘密会议”的具体日期与参与人。,https://www.shhk.gov.cn/xwzx/002006/20210930/96ecb0ec-79e3-49ef-a097-a89c5a5dbc40.html ; https://www.shhk.gov.cn/xwzx/002008/002008040/20240425/3e9546e4-0e0f-409d-a0e2-91bc115f8f66.html,,medium
Sheet3,157,156|ZLH-013|内山完造秘密会议,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,158,157|ZLH-013|虹口秘密会议,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,159,158|ZLH-013|阳翰笙上海签名抗议,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,160,159|ZLH-014|冯乃超上海文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,161,160|ZLH-021|丁玲上海文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,162,161|ZLH-014|冯乃超上海文学交流,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,163,162|ZLH-021|丁玲上海文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,164,163|ZLH-014|创造社文学论战,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,165,164|ZLH-034|创造社文学论战,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,166,165|ZLH-014|上海文学论战,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,167,166|ZLH-034|上海文学论战,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,168,167|ZLH-014|冯乃超上海文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,169,168|ZLH-014|冯乃超上海文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,170,169|ZLH-015|郁达夫上海文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,171,170|ZLH-015|郁达夫上海文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,172,171|ZLH-015|郁达夫光华书局文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,173,172|ZLH-015|郁达夫上海文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,174,173|ZLH-015|郁达夫内山书店秘密会议,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,175,174|ZLH-015|郁达夫内山完造秘密会议,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,176,175|ZLH-015|郁达夫虹口秘密会议,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,177,176|ZLH-016|柔石上海大学文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,178,177|ZLH-047|林淡秋上海大学文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,179,178|ZLH-016|柔石创造社文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,180,179|ZLH-047|林淡秋创造社文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,181,180|ZLH-016|柔石上海文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,182,181|ZLH-047|林淡秋上海文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,183,182|ZLH-016|柔石上海文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,184,183|ZLH-016|柔石上海文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,185,184|ZLH-016|柔石被捕,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,186,185|ZLH-016|柔石被捕,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,187,186|ZLH-016|柔石商务印书馆文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,188,187|ZLH-016|柔石光华书局文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,189,188|ZLH-016|柔石商务印书馆文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,190,189|ZLH-016|柔石光华书局文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,192,191|ZLH-018|冯铿上海社交活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,193,192|ZLH-018|冯铿被捕事件,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,194,193|ZLH-037|楼适夷被捕事件,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,195,194|ZLH-018|冯铿被捕事件,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,196,195|ZLH-037|楼适夷被捕事件,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,197,196|ZLH-018|冯铿被捕事件,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,198,197|ZLH-037|楼适夷被捕事件,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,199,198|ZLH-018|冯铿被捕事件,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,200,199|ZLH-037|楼适夷被捕事件,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,201,200|ZLH-018|冯铿被捕事件,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,202,201|ZLH-037|楼适夷被捕事件,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,203,202|ZLH-018|冯铿被捕事件,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,204,203|ZLH-037|楼适夷被捕事件,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,205,204|ZLH-048|王任叔上海文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,206,205|ZLH-018|冯铿内山书店被捕,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,207,206|ZLH-018|冯铿内山书店被捕,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,208,207|ZLH-018|冯铿虹口被捕,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,209,208|ZLH-018|冯铿商务印书馆被捕,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,210,209|ZLH-018|冯铿被捕事件,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
Sheet3,211,210|ZLH-018|冯铿现代书局文学活动,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。,,,medium
Sheet3,212,211|ZLH-019|殷夫被捕事件,原始日期疑似以1月1日填补未知月份和日期，现仅保留年份精度。；同名事件存在时间或地点冲突。,,,medium
